"measurementLabel" "measurementCode" "subjectID" "activityLabel" "activityCode" "meanMeasurementBySubjectByActivity"
"fBodyAccJerk-std()-Y" 349 21 "STANDING" 5 -0.966
"fBodyAccJerk-std()-Y" 349 21 "LAYING" 6 -0.973
"fBodyAccJerk-std()-Y" 349 22 "WALKING" 1 0.213
"fBodyAccJerk-std()-Y" 349 22 "WALKING_UPSTAIRS" 2 -0.106
"fBodyAccJerk-std()-Y" 349 22 "WALKING_DOWNSTAIRS" 3 -0.027
"fBodyAccJerk-std()-Y" 349 22 "SITTING" 4 -0.97
"fBodyAccJerk-std()-Y" 349 22 "STANDING" 5 -0.956
"fBodyAccJerk-std()-Y" 349 22 "LAYING" 6 -0.959
"fBodyAccJerk-std()-Y" 349 23 "WALKING" 1 -0.061
"fBodyAccJerk-std()-Y" 349 23 "WALKING_UPSTAIRS" 2 -0.381
"fBodyAccJerk-std()-Y" 349 23 "WALKING_DOWNSTAIRS" 3 -0.178
"fBodyAccJerk-std()-Y" 349 23 "SITTING" 4 -0.98
"fBodyAccJerk-std()-Y" 349 23 "STANDING" 5 -0.977
"fBodyAccJerk-std()-Y" 349 23 "LAYING" 6 -0.99
"fBodyAccJerk-std()-Y" 349 24 "WALKING" 1 -0.294
"fBodyAccJerk-std()-Y" 349 24 "WALKING_UPSTAIRS" 2 -0.536
"fBodyAccJerk-std()-Y" 349 24 "WALKING_DOWNSTAIRS" 3 -0.164
"fBodyAccJerk-std()-Y" 349 24 "SITTING" 4 -0.982
"fBodyAccJerk-std()-Y" 349 24 "STANDING" 5 -0.97
"fBodyAccJerk-std()-Y" 349 24 "LAYING" 6 -0.984
"fBodyAccJerk-std()-Y" 349 25 "WALKING" 1 -0.368
"fBodyAccJerk-std()-Y" 349 25 "WALKING_UPSTAIRS" 2 -0.638
"fBodyAccJerk-std()-Y" 349 25 "WALKING_DOWNSTAIRS" 3 -0.366
"fBodyAccJerk-std()-Y" 349 25 "SITTING" 4 -0.984
"fBodyAccJerk-std()-Y" 349 25 "STANDING" 5 -0.974
"fBodyAccJerk-std()-Y" 349 25 "LAYING" 6 -0.948
"fBodyAccJerk-std()-Y" 349 26 "WALKING" 1 -0.272
"fBodyAccJerk-std()-Y" 349 26 "WALKING_UPSTAIRS" 2 -0.42
"fBodyAccJerk-std()-Y" 349 26 "WALKING_DOWNSTAIRS" 3 -0.0615
"fBodyAccJerk-std()-Y" 349 26 "SITTING" 4 -0.988
"fBodyAccJerk-std()-Y" 349 26 "STANDING" 5 -0.977
"fBodyAccJerk-std()-Y" 349 26 "LAYING" 6 -0.988
"fBodyAccJerk-std()-Y" 349 27 "WALKING" 1 -0.0655
"fBodyAccJerk-std()-Y" 349 27 "WALKING_UPSTAIRS" 2 -0.45
"fBodyAccJerk-std()-Y" 349 27 "WALKING_DOWNSTAIRS" 3 -0.163
"fBodyAccJerk-std()-Y" 349 27 "SITTING" 4 -0.986
"fBodyAccJerk-std()-Y" 349 27 "STANDING" 5 -0.978
"fBodyAccJerk-std()-Y" 349 27 "LAYING" 6 -0.986
"fBodyAccJerk-std()-Y" 349 28 "WALKING" 1 -0.192
"fBodyAccJerk-std()-Y" 349 28 "WALKING_UPSTAIRS" 2 -0.349
"fBodyAccJerk-std()-Y" 349 28 "WALKING_DOWNSTAIRS" 3 -0.00175
"fBodyAccJerk-std()-Y" 349 28 "SITTING" 4 -0.964
"fBodyAccJerk-std()-Y" 349 28 "STANDING" 5 -0.937
"fBodyAccJerk-std()-Y" 349 28 "LAYING" 6 -0.981
"fBodyAccJerk-std()-Y" 349 29 "WALKING" 1 -0.155
"fBodyAccJerk-std()-Y" 349 29 "WALKING_UPSTAIRS" 2 -0.409
"fBodyAccJerk-std()-Y" 349 29 "WALKING_DOWNSTAIRS" 3 -0.12
"fBodyAccJerk-std()-Y" 349 29 "SITTING" 4 -0.985
"fBodyAccJerk-std()-Y" 349 29 "STANDING" 5 -0.985
"fBodyAccJerk-std()-Y" 349 29 "LAYING" 6 -0.99
"fBodyAccJerk-std()-Y" 349 30 "WALKING" 1 -0.289
"fBodyAccJerk-std()-Y" 349 30 "WALKING_UPSTAIRS" 2 -0.611
"fBodyAccJerk-std()-Y" 349 30 "WALKING_DOWNSTAIRS" 3 -0.217
"fBodyAccJerk-std()-Y" 349 30 "SITTING" 4 -0.982
"fBodyAccJerk-std()-Y" 349 30 "STANDING" 5 -0.96
"fBodyAccJerk-std()-Y" 349 30 "LAYING" 6 -0.972
"fBodyAccJerk-std()-Z" 350 1 "WALKING" 1 -0.535
"fBodyAccJerk-std()-Z" 350 1 "WALKING_UPSTAIRS" 2 -0.726
"fBodyAccJerk-std()-Z" 350 1 "WALKING_DOWNSTAIRS" 3 -0.402
"fBodyAccJerk-std()-Z" 350 1 "SITTING" 4 -0.988
"fBodyAccJerk-std()-Z" 350 1 "STANDING" 5 -0.992
"fBodyAccJerk-std()-Z" 350 1 "LAYING" 6 -0.961
"fBodyAccJerk-std()-Z" 350 2 "WALKING" 1 -0.616
"fBodyAccJerk-std()-Z" 350 2 "WALKING_UPSTAIRS" 2 -0.625
"fBodyAccJerk-std()-Z" 350 2 "WALKING_DOWNSTAIRS" 3 -0.408
"fBodyAccJerk-std()-Z" 350 2 "SITTING" 4 -0.989
"fBodyAccJerk-std()-Z" 350 2 "STANDING" 5 -0.985
"fBodyAccJerk-std()-Z" 350 2 "LAYING" 6 -0.989
"fBodyAccJerk-std()-Z" 350 3 "WALKING" 1 -0.544
"fBodyAccJerk-std()-Z" 350 3 "WALKING_UPSTAIRS" 2 -0.739
"fBodyAccJerk-std()-Z" 350 3 "WALKING_DOWNSTAIRS" 3 -0.614
"fBodyAccJerk-std()-Z" 350 3 "SITTING" 4 -0.977
"fBodyAccJerk-std()-Z" 350 3 "STANDING" 5 -0.976
"fBodyAccJerk-std()-Z" 350 3 "LAYING" 6 -0.984
"fBodyAccJerk-std()-Z" 350 4 "WALKING" 1 -0.772
"fBodyAccJerk-std()-Z" 350 4 "WALKING_UPSTAIRS" 2 -0.763
"fBodyAccJerk-std()-Z" 350 4 "WALKING_DOWNSTAIRS" 3 -0.669
"fBodyAccJerk-std()-Z" 350 4 "SITTING" 4 -0.982
"fBodyAccJerk-std()-Z" 350 4 "STANDING" 5 -0.976
"fBodyAccJerk-std()-Z" 350 4 "LAYING" 6 -0.98
"fBodyAccJerk-std()-Z" 350 5 "WALKING" 1 -0.633
"fBodyAccJerk-std()-Z" 350 5 "WALKING_UPSTAIRS" 2 -0.669
"fBodyAccJerk-std()-Z" 350 5 "WALKING_DOWNSTAIRS" 3 -0.551
"fBodyAccJerk-std()-Z" 350 5 "SITTING" 4 -0.976
"fBodyAccJerk-std()-Z" 350 5 "STANDING" 5 -0.968
"fBodyAccJerk-std()-Z" 350 5 "LAYING" 6 -0.986
"fBodyAccJerk-std()-Z" 350 6 "WALKING" 1 -0.609
"fBodyAccJerk-std()-Z" 350 6 "WALKING_UPSTAIRS" 2 -0.572
"fBodyAccJerk-std()-Z" 350 6 "WALKING_DOWNSTAIRS" 3 -0.389
"fBodyAccJerk-std()-Z" 350 6 "SITTING" 4 -0.962
"fBodyAccJerk-std()-Z" 350 6 "STANDING" 5 -0.97
"fBodyAccJerk-std()-Z" 350 6 "LAYING" 6 -0.964
"fBodyAccJerk-std()-Z" 350 7 "WALKING" 1 -0.191
"fBodyAccJerk-std()-Z" 350 7 "WALKING_UPSTAIRS" 2 -0.632
"fBodyAccJerk-std()-Z" 350 7 "WALKING_DOWNSTAIRS" 3 -0.398
"fBodyAccJerk-std()-Z" 350 7 "SITTING" 4 -0.975
"fBodyAccJerk-std()-Z" 350 7 "STANDING" 5 -0.975
"fBodyAccJerk-std()-Z" 350 7 "LAYING" 6 -0.975
"fBodyAccJerk-std()-Z" 350 8 "WALKING" 1 -0.404
"fBodyAccJerk-std()-Z" 350 8 "WALKING_UPSTAIRS" 2 -0.508
"fBodyAccJerk-std()-Z" 350 8 "WALKING_DOWNSTAIRS" 3 -0.0847
"fBodyAccJerk-std()-Z" 350 8 "SITTING" 4 -0.986
"fBodyAccJerk-std()-Z" 350 8 "STANDING" 5 -0.984
"fBodyAccJerk-std()-Z" 350 8 "LAYING" 6 -0.969
"fBodyAccJerk-std()-Z" 350 9 "WALKING" 1 -0.419
"fBodyAccJerk-std()-Z" 350 9 "WALKING_UPSTAIRS" 2 -0.678
"fBodyAccJerk-std()-Z" 350 9 "WALKING_DOWNSTAIRS" 3 -0.425
"fBodyAccJerk-std()-Z" 350 9 "SITTING" 4 -0.965
"fBodyAccJerk-std()-Z" 350 9 "STANDING" 5 -0.973
"fBodyAccJerk-std()-Z" 350 9 "LAYING" 6 -0.96
"fBodyAccJerk-std()-Z" 350 10 "WALKING" 1 -0.559
"fBodyAccJerk-std()-Z" 350 10 "WALKING_UPSTAIRS" 2 -0.663
"fBodyAccJerk-std()-Z" 350 10 "WALKING_DOWNSTAIRS" 3 -0.396
"fBodyAccJerk-std()-Z" 350 10 "SITTING" 4 -0.989
"fBodyAccJerk-std()-Z" 350 10 "STANDING" 5 -0.979
"fBodyAccJerk-std()-Z" 350 10 "LAYING" 6 -0.979
"fBodyAccJerk-std()-Z" 350 11 "WALKING" 1 -0.748
"fBodyAccJerk-std()-Z" 350 11 "WALKING_UPSTAIRS" 2 -0.804
"fBodyAccJerk-std()-Z" 350 11 "WALKING_DOWNSTAIRS" 3 -0.629
"fBodyAccJerk-std()-Z" 350 11 "SITTING" 4 -0.984
"fBodyAccJerk-std()-Z" 350 11 "STANDING" 5 -0.99
"fBodyAccJerk-std()-Z" 350 11 "LAYING" 6 -0.983
"fBodyAccJerk-std()-Z" 350 12 "WALKING" 1 -0.531
"fBodyAccJerk-std()-Z" 350 12 "WALKING_UPSTAIRS" 2 -0.75
"fBodyAccJerk-std()-Z" 350 12 "WALKING_DOWNSTAIRS" 3 -0.544
"fBodyAccJerk-std()-Z" 350 12 "SITTING" 4 -0.981
"fBodyAccJerk-std()-Z" 350 12 "STANDING" 5 -0.979
"fBodyAccJerk-std()-Z" 350 12 "LAYING" 6 -0.973
"fBodyAccJerk-std()-Z" 350 13 "WALKING" 1 -0.406
"fBodyAccJerk-std()-Z" 350 13 "WALKING_UPSTAIRS" 2 -0.689
"fBodyAccJerk-std()-Z" 350 13 "WALKING_DOWNSTAIRS" 3 -0.357
"fBodyAccJerk-std()-Z" 350 13 "SITTING" 4 -0.989
"fBodyAccJerk-std()-Z" 350 13 "STANDING" 5 -0.988
"fBodyAccJerk-std()-Z" 350 13 "LAYING" 6 -0.984
"fBodyAccJerk-std()-Z" 350 14 "WALKING" 1 -0.529
"fBodyAccJerk-std()-Z" 350 14 "WALKING_UPSTAIRS" 2 -0.391
"fBodyAccJerk-std()-Z" 350 14 "WALKING_DOWNSTAIRS" 3 -0.245
"fBodyAccJerk-std()-Z" 350 14 "SITTING" 4 -0.978
"fBodyAccJerk-std()-Z" 350 14 "STANDING" 5 -0.974
"fBodyAccJerk-std()-Z" 350 14 "LAYING" 6 -0.975
"fBodyAccJerk-std()-Z" 350 15 "WALKING" 1 -0.723
"fBodyAccJerk-std()-Z" 350 15 "WALKING_UPSTAIRS" 2 -0.783
"fBodyAccJerk-std()-Z" 350 15 "WALKING_DOWNSTAIRS" 3 -0.462
"fBodyAccJerk-std()-Z" 350 15 "SITTING" 4 -0.988
"fBodyAccJerk-std()-Z" 350 15 "STANDING" 5 -0.987
"fBodyAccJerk-std()-Z" 350 15 "LAYING" 6 -0.981
"fBodyAccJerk-std()-Z" 350 16 "WALKING" 1 -0.457
"fBodyAccJerk-std()-Z" 350 16 "WALKING_UPSTAIRS" 2 -0.62
"fBodyAccJerk-std()-Z" 350 16 "WALKING_DOWNSTAIRS" 3 -0.364
"fBodyAccJerk-std()-Z" 350 16 "SITTING" 4 -0.984
"fBodyAccJerk-std()-Z" 350 16 "STANDING" 5 -0.989
"fBodyAccJerk-std()-Z" 350 16 "LAYING" 6 -0.988
"fBodyAccJerk-std()-Z" 350 17 "WALKING" 1 -0.544
"fBodyAccJerk-std()-Z" 350 17 "WALKING_UPSTAIRS" 2 -0.68
"fBodyAccJerk-std()-Z" 350 17 "WALKING_DOWNSTAIRS" 3 -0.573
"fBodyAccJerk-std()-Z" 350 17 "SITTING" 4 -0.991
"fBodyAccJerk-std()-Z" 350 17 "STANDING" 5 -0.991
"fBodyAccJerk-std()-Z" 350 17 "LAYING" 6 -0.984
"fBodyAccJerk-std()-Z" 350 18 "WALKING" 1 -0.664
"fBodyAccJerk-std()-Z" 350 18 "WALKING_UPSTAIRS" 2 -0.785
"fBodyAccJerk-std()-Z" 350 18 "WALKING_DOWNSTAIRS" 3 -0.679
"fBodyAccJerk-std()-Z" 350 18 "SITTING" 4 -0.99
"fBodyAccJerk-std()-Z" 350 18 "STANDING" 5 -0.989
"fBodyAccJerk-std()-Z" 350 18 "LAYING" 6 -0.991
"fBodyAccJerk-std()-Z" 350 19 "WALKING" 1 -0.228
"fBodyAccJerk-std()-Z" 350 19 "WALKING_UPSTAIRS" 2 -0.508
"fBodyAccJerk-std()-Z" 350 19 "WALKING_DOWNSTAIRS" 3 -0.0984
"fBodyAccJerk-std()-Z" 350 19 "SITTING" 4 -0.988
"fBodyAccJerk-std()-Z" 350 19 "STANDING" 5 -0.988
"fBodyAccJerk-std()-Z" 350 19 "LAYING" 6 -0.989
"fBodyAccJerk-std()-Z" 350 20 "WALKING" 1 -0.428
"fBodyAccJerk-std()-Z" 350 20 "WALKING_UPSTAIRS" 2 -0.533
"fBodyAccJerk-std()-Z" 350 20 "WALKING_DOWNSTAIRS" 3 -0.405
"fBodyAccJerk-std()-Z" 350 20 "SITTING" 4 -0.978
"fBodyAccJerk-std()-Z" 350 20 "STANDING" 5 -0.964
"fBodyAccJerk-std()-Z" 350 20 "LAYING" 6 -0.986
"fBodyAccJerk-std()-Z" 350 21 "WALKING" 1 -0.444
"fBodyAccJerk-std()-Z" 350 21 "WALKING_UPSTAIRS" 2 -0.603
"fBodyAccJerk-std()-Z" 350 21 "WALKING_DOWNSTAIRS" 3 -0.293
"fBodyAccJerk-std()-Z" 350 21 "SITTING" 4 -0.987
"fBodyAccJerk-std()-Z" 350 21 "STANDING" 5 -0.98
"fBodyAccJerk-std()-Z" 350 21 "LAYING" 6 -0.985
"fBodyAccJerk-std()-Z" 350 22 "WALKING" 1 -0.343
"fBodyAccJerk-std()-Z" 350 22 "WALKING_UPSTAIRS" 2 -0.529
"fBodyAccJerk-std()-Z" 350 22 "WALKING_DOWNSTAIRS" 3 -0.536
"fBodyAccJerk-std()-Z" 350 22 "SITTING" 4 -0.981
"fBodyAccJerk-std()-Z" 350 22 "STANDING" 5 -0.984
"fBodyAccJerk-std()-Z" 350 22 "LAYING" 6 -0.977
"fBodyAccJerk-std()-Z" 350 23 "WALKING" 1 -0.00624
"fBodyAccJerk-std()-Z" 350 23 "WALKING_UPSTAIRS" 2 -0.469
"fBodyAccJerk-std()-Z" 350 23 "WALKING_DOWNSTAIRS" 3 -0.0985
"fBodyAccJerk-std()-Z" 350 23 "SITTING" 4 -0.978
"fBodyAccJerk-std()-Z" 350 23 "STANDING" 5 -0.976
"fBodyAccJerk-std()-Z" 350 23 "LAYING" 6 -0.986
"fBodyAccJerk-std()-Z" 350 24 "WALKING" 1 -0.511
"fBodyAccJerk-std()-Z" 350 24 "WALKING_UPSTAIRS" 2 -0.563
"fBodyAccJerk-std()-Z" 350 24 "WALKING_DOWNSTAIRS" 3 -0.329
"fBodyAccJerk-std()-Z" 350 24 "SITTING" 4 -0.986
"fBodyAccJerk-std()-Z" 350 24 "STANDING" 5 -0.98
"fBodyAccJerk-std()-Z" 350 24 "LAYING" 6 -0.983
"fBodyAccJerk-std()-Z" 350 25 "WALKING" 1 -0.69
"fBodyAccJerk-std()-Z" 350 25 "WALKING_UPSTAIRS" 2 -0.831
"fBodyAccJerk-std()-Z" 350 25 "WALKING_DOWNSTAIRS" 3 -0.735
"fBodyAccJerk-std()-Z" 350 25 "SITTING" 4 -0.989
"fBodyAccJerk-std()-Z" 350 25 "STANDING" 5 -0.988
"fBodyAccJerk-std()-Z" 350 25 "LAYING" 6 -0.972
"fBodyAccJerk-std()-Z" 350 26 "WALKING" 1 -0.397
"fBodyAccJerk-std()-Z" 350 26 "WALKING_UPSTAIRS" 2 -0.716
"fBodyAccJerk-std()-Z" 350 26 "WALKING_DOWNSTAIRS" 3 -0.397
"fBodyAccJerk-std()-Z" 350 26 "SITTING" 4 -0.991
"fBodyAccJerk-std()-Z" 350 26 "STANDING" 5 -0.987
"fBodyAccJerk-std()-Z" 350 26 "LAYING" 6 -0.989
"fBodyAccJerk-std()-Z" 350 27 "WALKING" 1 -0.418
"fBodyAccJerk-std()-Z" 350 27 "WALKING_UPSTAIRS" 2 -0.657
"fBodyAccJerk-std()-Z" 350 27 "WALKING_DOWNSTAIRS" 3 -0.475
"fBodyAccJerk-std()-Z" 350 27 "SITTING" 4 -0.989
"fBodyAccJerk-std()-Z" 350 27 "STANDING" 5 -0.988
"fBodyAccJerk-std()-Z" 350 27 "LAYING" 6 -0.99
"fBodyAccJerk-std()-Z" 350 28 "WALKING" 1 -0.575
"fBodyAccJerk-std()-Z" 350 28 "WALKING_UPSTAIRS" 2 -0.688
"fBodyAccJerk-std()-Z" 350 28 "WALKING_DOWNSTAIRS" 3 -0.488
"fBodyAccJerk-std()-Z" 350 28 "SITTING" 4 -0.978
"fBodyAccJerk-std()-Z" 350 28 "STANDING" 5 -0.974
"fBodyAccJerk-std()-Z" 350 28 "LAYING" 6 -0.975
"fBodyAccJerk-std()-Z" 350 29 "WALKING" 1 -0.529
"fBodyAccJerk-std()-Z" 350 29 "WALKING_UPSTAIRS" 2 -0.71
"fBodyAccJerk-std()-Z" 350 29 "WALKING_DOWNSTAIRS" 3 -0.547
"fBodyAccJerk-std()-Z" 350 29 "SITTING" 4 -0.99
"fBodyAccJerk-std()-Z" 350 29 "STANDING" 5 -0.991
"fBodyAccJerk-std()-Z" 350 29 "LAYING" 6 -0.993
"fBodyAccJerk-std()-Z" 350 30 "WALKING" 1 -0.575
"fBodyAccJerk-std()-Z" 350 30 "WALKING_UPSTAIRS" 2 -0.785
"fBodyAccJerk-std()-Z" 350 30 "WALKING_DOWNSTAIRS" 3 -0.536
"fBodyAccJerk-std()-Z" 350 30 "SITTING" 4 -0.989
"fBodyAccJerk-std()-Z" 350 30 "STANDING" 5 -0.974
"fBodyAccJerk-std()-Z" 350 30 "LAYING" 6 -0.982
"fBodyGyro-mean()-X" 424 1 "WALKING" 1 -0.339
"fBodyGyro-mean()-X" 424 1 "WALKING_UPSTAIRS" 2 -0.493
"fBodyGyro-mean()-X" 424 1 "WALKING_DOWNSTAIRS" 3 -0.352
"fBodyGyro-mean()-X" 424 1 "SITTING" 4 -0.976
"fBodyGyro-mean()-X" 424 1 "STANDING" 5 -0.986
"fBodyGyro-mean()-X" 424 1 "LAYING" 6 -0.85
"fBodyGyro-mean()-X" 424 2 "WALKING" 1 -0.43
"fBodyGyro-mean()-X" 424 2 "WALKING_UPSTAIRS" 2 -0.332
"fBodyGyro-mean()-X" 424 2 "WALKING_DOWNSTAIRS" 3 -0.146
"fBodyGyro-mean()-X" 424 2 "SITTING" 4 -0.983
"fBodyGyro-mean()-X" 424 2 "STANDING" 5 -0.967
"fBodyGyro-mean()-X" 424 2 "LAYING" 6 -0.986
"fBodyGyro-mean()-X" 424 3 "WALKING" 1 -0.438
"fBodyGyro-mean()-X" 424 3 "WALKING_UPSTAIRS" 2 -0.378
"fBodyGyro-mean()-X" 424 3 "WALKING_DOWNSTAIRS" 3 -0.129
"fBodyGyro-mean()-X" 424 3 "SITTING" 4 -0.958
"fBodyGyro-mean()-X" 424 3 "STANDING" 5 -0.901
"fBodyGyro-mean()-X" 424 3 "LAYING" 6 -0.97
"fBodyGyro-mean()-X" 424 4 "WALKING" 1 -0.373
"fBodyGyro-mean()-X" 424 4 "WALKING_UPSTAIRS" 2 -0.371
"fBodyGyro-mean()-X" 424 4 "WALKING_DOWNSTAIRS" 3 -0.24
"fBodyGyro-mean()-X" 424 4 "SITTING" 4 -0.961
"fBodyGyro-mean()-X" 424 4 "STANDING" 5 -0.905
"fBodyGyro-mean()-X" 424 4 "LAYING" 6 -0.967
"fBodyGyro-mean()-X" 424 5 "WALKING" 1 -0.373
"fBodyGyro-mean()-X" 424 5 "WALKING_UPSTAIRS" 2 -0.264
"fBodyGyro-mean()-X" 424 5 "WALKING_DOWNSTAIRS" 3 -0.295
"fBodyGyro-mean()-X" 424 5 "SITTING" 4 -0.957
"fBodyGyro-mean()-X" 424 5 "STANDING" 5 -0.91
"fBodyGyro-mean()-X" 424 5 "LAYING" 6 -0.976
"fBodyGyro-mean()-X" 424 6 "WALKING" 1 -0.24
"fBodyGyro-mean()-X" 424 6 "WALKING_UPSTAIRS" 2 -0.115
"fBodyGyro-mean()-X" 424 6 "WALKING_DOWNSTAIRS" 3 0.0634
"fBodyGyro-mean()-X" 424 6 "SITTING" 4 -0.94
"fBodyGyro-mean()-X" 424 6 "STANDING" 5 -0.932
"fBodyGyro-mean()-X" 424 6 "LAYING" 6 -0.935
"fBodyGyro-mean()-X" 424 7 "WALKING" 1 -0.318
"fBodyGyro-mean()-X" 424 7 "WALKING_UPSTAIRS" 2 -0.384
"fBodyGyro-mean()-X" 424 7 "WALKING_DOWNSTAIRS" 3 -0.339
"fBodyGyro-mean()-X" 424 7 "SITTING" 4 -0.944
"fBodyGyro-mean()-X" 424 7 "STANDING" 5 -0.938
"fBodyGyro-mean()-X" 424 7 "LAYING" 6 -0.954
"fBodyGyro-mean()-X" 424 8 "WALKING" 1 -0.102
"fBodyGyro-mean()-X" 424 8 "WALKING_UPSTAIRS" 2 -0.24
"fBodyGyro-mean()-X" 424 8 "WALKING_DOWNSTAIRS" 3 -0.131
"fBodyGyro-mean()-X" 424 8 "SITTING" 4 -0.982
"fBodyGyro-mean()-X" 424 8 "STANDING" 5 -0.97
"fBodyGyro-mean()-X" 424 8 "LAYING" 6 -0.958
"fBodyGyro-mean()-X" 424 9 "WALKING" 1 -0.384
"fBodyGyro-mean()-X" 424 9 "WALKING_UPSTAIRS" 2 -0.314
"fBodyGyro-mean()-X" 424 9 "WALKING_DOWNSTAIRS" 3 -0.325
"fBodyGyro-mean()-X" 424 9 "SITTING" 4 -0.95
"fBodyGyro-mean()-X" 424 9 "STANDING" 5 -0.917
"fBodyGyro-mean()-X" 424 9 "LAYING" 6 -0.93
"fBodyGyro-mean()-X" 424 10 "WALKING" 1 -0.278
"fBodyGyro-mean()-X" 424 10 "WALKING_UPSTAIRS" 2 -0.219
"fBodyGyro-mean()-X" 424 10 "WALKING_DOWNSTAIRS" 3 -0.214
"fBodyGyro-mean()-X" 424 10 "SITTING" 4 -0.986
"fBodyGyro-mean()-X" 424 10 "STANDING" 5 -0.924
"fBodyGyro-mean()-X" 424 10 "LAYING" 6 -0.954
"fBodyGyro-mean()-X" 424 11 "WALKING" 1 -0.515
"fBodyGyro-mean()-X" 424 11 "WALKING_UPSTAIRS" 2 -0.472
"fBodyGyro-mean()-X" 424 11 "WALKING_DOWNSTAIRS" 3 -0.319
"fBodyGyro-mean()-X" 424 11 "SITTING" 4 -0.985
"fBodyGyro-mean()-X" 424 11 "STANDING" 5 -0.978
"fBodyGyro-mean()-X" 424 11 "LAYING" 6 -0.976
"fBodyGyro-mean()-X" 424 12 "WALKING" 1 -0.402
"fBodyGyro-mean()-X" 424 12 "WALKING_UPSTAIRS" 2 -0.426
"fBodyGyro-mean()-X" 424 12 "WALKING_DOWNSTAIRS" 3 -0.179
"fBodyGyro-mean()-X" 424 12 "SITTING" 4 -0.969
"fBodyGyro-mean()-X" 424 12 "STANDING" 5 -0.89
"fBodyGyro-mean()-X" 424 12 "LAYING" 6 -0.957
"fBodyGyro-mean()-X" 424 13 "WALKING" 1 -0.193
"fBodyGyro-mean()-X" 424 13 "WALKING_UPSTAIRS" 2 -0.482
"fBodyGyro-mean()-X" 424 13 "WALKING_DOWNSTAIRS" 3 -0.32
"fBodyGyro-mean()-X" 424 13 "SITTING" 4 -0.983
"fBodyGyro-mean()-X" 424 13 "STANDING" 5 -0.957
"fBodyGyro-mean()-X" 424 13 "LAYING" 6 -0.969
"fBodyGyro-mean()-X" 424 14 "WALKING" 1 -0.509
"fBodyGyro-mean()-X" 424 14 "WALKING_UPSTAIRS" 2 -0.441
"fBodyGyro-mean()-X" 424 14 "WALKING_DOWNSTAIRS" 3 -0.295
"fBodyGyro-mean()-X" 424 14 "SITTING" 4 -0.979
"fBodyGyro-mean()-X" 424 14 "STANDING" 5 -0.957
"fBodyGyro-mean()-X" 424 14 "LAYING" 6 -0.95
"fBodyGyro-mean()-X" 424 15 "WALKING" 1 -0.253
"fBodyGyro-mean()-X" 424 15 "WALKING_UPSTAIRS" 2 -0.361
"fBodyGyro-mean()-X" 424 15 "WALKING_DOWNSTAIRS" 3 -0.227
"fBodyGyro-mean()-X" 424 15 "SITTING" 4 -0.986
"fBodyGyro-mean()-X" 424 15 "STANDING" 5 -0.95
"fBodyGyro-mean()-X" 424 15 "LAYING" 6 -0.955
"fBodyGyro-mean()-X" 424 16 "WALKING" 1 -0.596
"fBodyGyro-mean()-X" 424 16 "WALKING_UPSTAIRS" 2 -0.532
"fBodyGyro-mean()-X" 424 16 "WALKING_DOWNSTAIRS" 3 -0.421
"fBodyGyro-mean()-X" 424 16 "SITTING" 4 -0.979
"fBodyGyro-mean()-X" 424 16 "STANDING" 5 -0.973
"fBodyGyro-mean()-X" 424 16 "LAYING" 6 -0.976
"fBodyGyro-mean()-X" 424 17 "WALKING" 1 -0.408
"fBodyGyro-mean()-X" 424 17 "WALKING_UPSTAIRS" 2 -0.416
"fBodyGyro-mean()-X" 424 17 "WALKING_DOWNSTAIRS" 3 -0.316
"fBodyGyro-mean()-X" 424 17 "SITTING" 4 -0.988
"fBodyGyro-mean()-X" 424 17 "STANDING" 5 -0.981
"fBodyGyro-mean()-X" 424 17 "LAYING" 6 -0.972
"fBodyGyro-mean()-X" 424 18 "WALKING" 1 -0.61
"fBodyGyro-mean()-X" 424 18 "WALKING_UPSTAIRS" 2 -0.592
"fBodyGyro-mean()-X" 424 18 "WALKING_DOWNSTAIRS" 3 -0.489
"fBodyGyro-mean()-X" 424 18 "SITTING" 4 -0.99
"fBodyGyro-mean()-X" 424 18 "STANDING" 5 -0.964
"fBodyGyro-mean()-X" 424 18 "LAYING" 6 -0.992
"fBodyGyro-mean()-X" 424 19 "WALKING" 1 0.228
"fBodyGyro-mean()-X" 424 19 "WALKING_UPSTAIRS" 2 -0.194
"fBodyGyro-mean()-X" 424 19 "WALKING_DOWNSTAIRS" 3 0.475
"fBodyGyro-mean()-X" 424 19 "SITTING" 4 -0.982
"fBodyGyro-mean()-X" 424 19 "STANDING" 5 -0.948
"fBodyGyro-mean()-X" 424 19 "LAYING" 6 -0.974
"fBodyGyro-mean()-X" 424 20 "WALKING" 1 -0.0936
"fBodyGyro-mean()-X" 424 20 "WALKING_UPSTAIRS" 2 -0.373
"fBodyGyro-mean()-X" 424 20 "WALKING_DOWNSTAIRS" 3 -0.063
"fBodyGyro-mean()-X" 424 20 "SITTING" 4 -0.97
"fBodyGyro-mean()-X" 424 20 "STANDING" 5 -0.881
"fBodyGyro-mean()-X" 424 20 "LAYING" 6 -0.983
"fBodyGyro-mean()-X" 424 21 "WALKING" 1 -0.247
"fBodyGyro-mean()-X" 424 21 "WALKING_UPSTAIRS" 2 -0.447
"fBodyGyro-mean()-X" 424 21 "WALKING_DOWNSTAIRS" 3 -0.367
"fBodyGyro-mean()-X" 424 21 "SITTING" 4 -0.985
